Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
1361;Reforestation Project in Qinghai Province 2012;Forestry & Land Use;Afforestation/Reforestation;Eastern Asia;China;;28.883;2013
1362;Shandan Dongle Beitan 50MW Solar Power Generation Project;Renewable Energy;Solar - Centralized;Eastern Asia;China;;367.668;2014
1364;Hydroelectric Project PCH Luzma;Renewable Energy;Hydropower;Latin America and the Caribbean;Colombia;;265.005;2017
1368;Urla Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;154.886;2016
1372;Saf I Hepp;Renewable Energy;Hydropower;Western Asia;Türkiye;;38.282;2013
1378;Forestry Project for the Basin of the Chinchina River, an Environmental and Productive Alternative for the City and the Region;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Colombia;;242.990;2003
138;Greater New Bedford LFG Utilization Project;Waste Management;Landfill Methane;North America;United States;;1.466.769;2009
1382;The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil;Forestry & Land Use;REDD+;Latin America and the Caribbean;Brazil;;11.990.260;2013
1385;Yaprak Weir and HEPP;Renewable Energy;Hydropower;Western Asia;Türkiye;;35.559;2014
1386;Recast Energy Louisville Fuel Switch from Coal to Biomass for Thermal Energy;Renewable Energy;Biomass;North America;United States;;448.690;2013
1387;Biomass Based Co generation Project in Paper Mill at Village Rupana, Punjab, India;Renewable Energy;Biomass;Southern Asia;India;;112.367;2013
1389;Acapa -­ Bajo Mira Y Frontera REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Colombia;;1.019.569;2013
139;6 MW RPPL biomass based power plant;Renewable Energy;Biomass;Southern Asia;India;;37.479;2007
1392;Cajambre REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Colombia;;477.432;2013
1393;Anaerobic digestion and heat generation at Sugar Corporation of Uganda Limited;Waste Management;Methane Recovery in Wastewater;Sub-Saharan Africa;Uganda;;73.257;2013
1395;Bajo Calima y Bahía Málaga (BCBM) REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Colombia;;1.620.202;2013
1396;Rio Pepe y ACABA REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Colombia;;567.286;2014
1397;"Reforestation of pasture lands on the Peruvian Northern Andes – ""Forestry PRODICOM"" Grouped Project";Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Peru;;0;
14;Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Joslin;Waste Management;Methane Recovery in Wastewater;North America;United States;;327.511;2004
140;Xinjiang Xiaocaohu Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;12.991;2007
1403;The Paraguay Forest Conservation Project – Reduction of GHG Emissions from Deforestation and Forest Degradation in the Parana Atlantic Ecosystem – Forest Protection in the La Amistad Community, San Rafael;Forestry & Land Use;REDD+;Latin America and the Caribbean;Paraguay;;6.553;2013
1406;Jingyuan County 100MW Solar Power Generation Project;Renewable Energy;Solar - Centralized;Eastern Asia;China;;819.471;2014
1407;University of Illinois Urbana-Champaign Campus Wide Clean Energy & Energy Efficiency;Industrial & Commercial;University Campus Emission Reductions;North America;United States;;549.475;2012
1408;Chyulu Hills REDD+ Project;Forestry & Land Use;REDD+;Sub-Saharan Africa;Kenya;;5.172.697;2013
1409;Yalnizardiç Dam and Berat HEPP;Renewable Energy;Hydropower;Western Asia;Türkiye;;101.959;2018
141;Babilonia Hydroelectric Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Honduras;;118.866;2007
1413;Grid Interactive Solar Photovoltaic Power Project in Gujarat;Renewable Energy;Solar - Centralized;Southern Asia;India;;370.472;2012
1414;Sustainable Climate-Friendly Coffee (CO2 Coffee);Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Mexico;;0;
1416;Umurlu GeoThermal Power Plant;Renewable Energy;Geothermal;Western Asia;Türkiye;;226.463;2016
1418;Renewable Energy Project by LNB Group;Renewable Energy;RE Bundled;Southern Asia;India;;292.099;2013
1419;Wind Power Project by Rajasthan Gum Private Limited (EKI.CDM.July-11-01);Renewable Energy;Wind;Southern Asia;India;;117.405;2012
142;Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Tanzania;;753.975;2008
1420;Chamelecón 280 Hydroelectric project;Renewable Energy;Hydropower;Latin America and the Caribbean;Honduras;;0;
1423;Teesta Low Dam Project, Stage-IV;Renewable Energy;Hydropower;Southern Asia;India;;805.717;2016
1424;Uri II Hydroelectric Project;Renewable Energy;Hydropower;Southern Asia;India;;1.305.089;2013
1425;Parbati Hydroelectric Project Stage III;Renewable Energy;Hydropower;Southern Asia;India;;630.977;2014
1427;Adiguzel II Hydroelectric Power Plant;Renewable Energy;Hydropower;Western Asia;Türkiye;;166.012;2015
143;Bandeira and Capelli Ceramics Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;336.522;2006
1436;SOU/UIC LEED Buildings Clean Energy Efficiency Group Project;Industrial & Commercial;University Campus Emission Reductions;North America;United States;;3.988;2013
1437;Alaçati Wind Power Project, Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;132.790;2016
1438;Germiyan Wind Power Project, Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;103.546;2016
1439;Urla Wind Power Project, Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;122.851;2016
144;Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia;Renewable Energy;Geothermal;South-Eastern Asia;Indonesia;;1.499.246;2009
1440;Landfill Gas to Energy Facility at the Nejapa Landfill Site, El Salvador;Waste Management;Landfill Methane;Latin America and the Caribbean;El Salvador;;250.399;2010
1441;Bundled clean energy project in jamnagar, Gujarat;Renewable Energy;RE Bundled;Southern Asia;India;;191.554;2012
1444;Three Gorges New Energy Jiuquan Co., Ltd Guazhou 100MW Solar Power Project;Renewable Energy;Solar - Centralized;Eastern Asia;China;;763.119;2014
1445;Putian Shijing Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;197.327;2012
1446;Sichuan Furong Coal Mine Methane Utilization Project;Industrial & Commercial;Mine Methane Capture;Eastern Asia;China;;2.792.506;2010
1448;Putian Shicheng Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;262.224;2012
1453;Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Project;Renewable Energy;Solar - Centralized;Eastern Asia;China;;506.791;2013
1454;Electric Frontier Expansion Program Phase III – PAFE III;Industrial & Commercial;Grid Expansion & Mini-Grids;Latin America and the Caribbean;Peru;;0;
1456;Koroglu Hydroelectric Power Plant;Renewable Energy;Hydropower;Western Asia;Türkiye;;0;
1457;Bolu Waste Heat Recovery;Industrial & Commercial;Waste Heat Recovery;Western Asia;Türkiye;;0;
1459;Gokgedik 24.882 MWm / 24.266 MWe Runoff river HEPP, Turkey;Renewable Energy;Hydropower;Western Asia;Türkiye;;187.254;2012
146;Pôr do Sol Ceramic Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;21.688;2007
1461;Grouped Connect Solar PV Power Generation Project in China;Renewable Energy;Solar - Centralized;Eastern Asia;China;;1.265.672;2013
1463;India Sundarbans Mangrove Restoration;Forestry & Land Use;Wetland Restoration;Southern Asia;India;;554.016;2015
1464;Alkumru Hydroelectric Power Plant;Renewable Energy;Hydropower;Western Asia;Türkiye;;4.027.334;2011
1465;Bundled Wind Power Project in Rajasthan by Orange Renewable Power Private Limited;Renewable Energy;Wind;Southern Asia;India;;720.084;2013
1468;Northern Kenya Grassland Carbon Project;Forestry & Land Use;Sustainable Grassland Management;Sub-Saharan Africa;Kenya;;6.763.174;2016
147;9.75 MW WIND POWER PROJECT AT CHITRADURGA, KARNATAKA, INDIA BY ESWARI GROUP.;Renewable Energy;Wind;Southern Asia;India;;62.838;2006
1473;Hydroelectric Project MULATOS II;Renewable Energy;Hydropower;Latin America and the Caribbean;Colombia;;39.577;2019
1477;Katingan Peatland Restoration and Conservation Project;Forestry & Land Use;REDD+;South-Eastern Asia;Indonesia;;39.998.290;2015
1478;Wind Energy Project in Dewas, Madhya Pradesh (India);Renewable Energy;Wind;Southern Asia;India;;52.348;2011
1479;Wind Power Project of CLP Wind Farms (India) Private Limited at Jath;Renewable Energy;Wind;Southern Asia;India;;1.032.257;2014
148;Hebei Kangbao Wolongtushan 30 MW Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;294.332;2006
1481;Wind power project in Maharashtra, India - Andhra Lake Phase - II;Renewable Energy;Wind;Southern Asia;India;;1.023.521;2011
1482;Wind Energy Project in Harapanahalli, Karnataka;Renewable Energy;Wind;Southern Asia;India;;1.027.071;2011
1485;Chorokhi Hydro Power Plant Project;Renewable Energy;Hydropower;Western Asia;Georgia;;442.368;2017
1486;10.9 MW Bundled Solar Power Project;Renewable Energy;Solar - Centralized;Southern Asia;India;;33.221;2013
149;Rongcheng Dongchudao Wind Farm;Renewable Energy;Wind;Eastern Asia;China;;37.764;2007
1493;Mangrove restoration and coastal greenbelt protection in the East coast of Aceh and North Sumatra Province, Indonesia;Forestry & Land Use;Wetland Restoration;South-Eastern Asia;Indonesia;;397.071;2015
15;Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Amarillo;Waste Management;Methane Recovery in Wastewater;North America;United States;;853.318;2006
150;Inner Mongolia Wudaogou 50.25MW Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;299.257;2007
1500;Reis Enerji Grouped HEPP Project;Renewable Energy;Hydropower;Western Asia;Türkiye;;65.074;2016
1503;RESEX Rio Preto-Jacund√° REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Brazil;;1.363.327;2013
151;Yuyao Electricity Generation Project using Natural Gas;Industrial & Commercial;Natural Gas Electricity Generation;Eastern Asia;China;;72.354;2007
1518;7.5 MW wind power project by Dhanji Developers at Nashik, Maharashtra, India;Renewable Energy;Wind;Southern Asia;India;;0;
1519;Satara Wind Power Project in Maharashtra, India;Renewable Energy;Wind;Southern Asia;India;;551.840;2014
1520;Wind Project in Maharashtra, India by Kayathar and Jath;Renewable Energy;Wind;Southern Asia;India;;727.910;2015
1521;Wind Based Power Generation by Mytrah Energy (India) Limited (EKIESL-VCS-January-16-01);Renewable Energy;Wind;Southern Asia;India;;2.843.823;2014
1522;Soubre Hydropower Project;Renewable Energy;Hydropower;Sub-Saharan Africa;Côte d'Ivoire;;4.967.399;2017
1523;Wind Based Power Generation by Panama Wind Energy Godawari Private Limited, Pune in the State of Maharashtra, India;Renewable Energy;Wind;Southern Asia;India;;984.462;2014
1525;Wind power project at Jaibhim by SIIL;Renewable Energy;Wind;Southern Asia;India;;110.347;2011
1529;Inner Mongolia Chao'er Improved Forest Management Project;Forestry & Land Use;Improved Forest Management;Eastern Asia;China;;654.517;2010
1530;Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Colombia;;297.261;2011
1532;COMACO Landscape Management Project;Forestry & Land Use;REDD+;Sub-Saharan Africa;Zambia;;1.638.099;2013
1533;"Grouped Dairy Manure Separation Projects; Phase I";Agriculture;Solid Waste Separation;North America;United States;;1.020;2014
1535;Biomass/Biogas based heat and power generation at Everest Starch;Renewable Energy;Biomass;Southern Asia;India;;211.066;2014
1538;ECO2 Rubber Forests Guatemala;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Guatemala;;394.930;2016
1539;Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project;Renewable Energy;Biomass;Southern Asia;India;;335.999;2011
1541;Lacandon – Forest for life REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Guatemala;;1.577.470;2012
1542;Yunnan Kunming Liangqu Improved Forest Management Project;Forestry & Land Use;Improved Forest Management;Eastern Asia;China;;501.781;2011
1543;Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Uruguay;;614.128;2013
1546;Usak Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;374.572;2014
1547;5MW Biomass Based Cogeneration Project at Sainsons;Renewable Energy;Biomass;Southern Asia;India;;96.815;2017
1549;AAC Block Project By Aerocon Buildwell Pvt. Ltd. (EKIESL- June 2016-02);Industrial & Commercial;Brick Manufacturing Emission Reductions;Southern Asia;India;;212.676;2014
155;Ewald 1/2/7 Utilization of Coal-Mine-Methane;Industrial & Commercial;Mine Methane Capture;Europe;Germany;;340.139;2003
1550;Uberlandia landfills I and II;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;40.093;2012
1551;Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02);Renewable Energy;Wind;Southern Asia;India;;45.533;2012
1553;Santa Vitória Cogeneration Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;89.499;2016
1554;La Mina Hydropower Plant;Renewable Energy;Hydropower;Latin America and the Caribbean;Chile;;60.613;2018
1558;Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Guatemala;;278.197;2016
1559;49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan;Renewable Energy;Wind;Southern Asia;Pakistan;;417.782;2016
156;Zhejiang Cixi Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;32.556;2008
1560;Tejuva-Chandgarh Wind Project;Renewable Energy;Wind;Southern Asia;India;;2.851.631;2015
1566;REDD+ Project Resguardo Indigena Unificado Selva de Mataven (RIU SM);Forestry & Land Use;REDD+;Latin America and the Caribbean;Colombia;;27.094.417;2013
1567;Wind Power Project in Rajasthan by LWEPL;Renewable Energy;Wind;Southern Asia;India;;230.788;2014
1569;Karacabey Wind Power Project;Renewable Energy;Wind;Western Asia;Türkiye;;347.848;2016
157;Zhejiang Qushan Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;32.330;2008
1570;BUNDLED WIND VCS PROJECT BY EKIESL (EKIESL- VCS.SEPT 2016-01);Renewable Energy;Wind;Southern Asia;India;;183.273;2016
1571;Manoa REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Brazil;;1.724.210;2013
1572;Maldonado II Wind Farm;Renewable Energy;Wind;Latin America and the Caribbean;Uruguay;;434.291;2016
1574;Bundled Solar VCS Project by EKIESL (EKIESL- VCS.Oct 2016-01);Renewable Energy;Solar - Distributed;Southern Asia;India;;417.404;2016
1577;Fujian Yong'an Improved Forest Management Project;Forestry & Land Use;Improved Forest Management;Eastern Asia;China;;550.604;2011
1578;15 MW Solar Photovoltaic Power Project at Gujarat;Renewable Energy;Solar - Centralized;Southern Asia;India;;18.207;2012
158;Menegalli Ceramic Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;263.254;2008
1580;Solar Grouped project by ACME Group (EKIESL-VCS-Aug-16-01);Renewable Energy;Solar - Centralized;Southern Asia;India;;3.760.043;2015
1582;Wind Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-03);Renewable Energy;Wind;Southern Asia;India;;1.224.168;2016
1587;Fatma WEPP;Renewable Energy;Wind;Western Asia;Türkiye;;487.573;2016
159;Minister Stein 4, Utilization of Coalmine Methane;Industrial & Commercial;Mine Methane Capture;Europe;Germany;;569.005;2002
16;Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Lexington;Waste Management;Methane Recovery in Wastewater;North America;United States;;785.867;2004
160;Westfalen 1/2 Utilization of Coalmine Methane;Industrial & Commercial;Mine Methane Capture;Europe;Germany;;189.140;2003
162;Her-Fried Utilization of Coalmine Methane;Industrial & Commercial;Mine Methane Capture;Europe;Germany;;51.080;2007
1622;REDD+ Project for Caribbean Guatemala: The Conservation Coast;Forestry & Land Use;REDD+;Latin America and the Caribbean;Guatemala;;6.951.508;2012
1623;Denizli Bundled Solar Project;Renewable Energy;Solar - Centralized;Western Asia;Türkiye;;40.434;2015
1624;Biomass Based Cogeneration Project by CG GROUP, NEPAL;Renewable Energy;Biomass;Southern Asia;Nepal;;0;
163;Imudia Utilization of Coal-Mine-Methane;Industrial & Commercial;Mine Methane Capture;Europe;Germany;;307.147;2000
164;Primavera Small Hydroelectric Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Brazil;;75.977;2008
1644;Larimar Wind Farm Project;Renewable Energy;Wind;Latin America and the Caribbean;Dominican Republic;;798.761;2016
1650;Reduced Emissions from Deforestation and Degradation in Keo Seima Wildlife Sanctuary;Forestry & Land Use;REDD+;South-Eastern Asia;Cambodia;;18.874.424;2013
1651;AAC Block Manufacturing Using Energy Efficient Technology by JKLCL;Industrial & Commercial;Brick Manufacturing Emission Reductions;Southern Asia;India;;109.706;2016
166;Dachunhe Sanji 6MW Hydropower Project in Yunnan Province;Renewable Energy;Hydropower;Eastern Asia;China;;170.617;2008
1660;Wind bundle project in Maharashtra by Sispara;Renewable Energy;Wind;Southern Asia;India;;459.712;2015
1661;Costa Rica Grouped Wind Project;Renewable Energy;Wind;Latin America and the Caribbean;Costa Rica;;362.644;2018
1663;Fazenda Sao Paulo Afforestation;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Brazil;;199.352;2013
