Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
11861;GS11638 GS11640 RVPA-1 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by TASC- VPA 3;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;24.611;2022
11879;CPA 056 - Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;38.658;2022
11880;CPA 057 - Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;29.973;2022
11881;CPA 058 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;12.197;2022
11882;CPA 059 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;26;2022
11883;CPA 060 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;0;
11884;CPA 061 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;0;
11891;Foundation Wind Energy-I Limited 50 MW Wind Farm Project;Renewable Energy;Wind;Southern Asia;Pakistan;;108.503;2021
11892;Foundation Wind Energy-II (Private) Limited 50 MW Wind Farm Project;Renewable Energy;Wind;Southern Asia;Pakistan;;120.074;2021
11894;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 35 - GS11894;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;0;
11895;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 36 - GS11895;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;0;
11896;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 37 - GS11896;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;0;
11897;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 38 - GS11897;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;0;
11898;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 39 - GS11898;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;0;
1190;Hasanbeyli 50 MW WPP Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;832.461;2014
11902;GS11677 Malawi Biomass Energy Conservation Programme CPA 2;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;5.692;2021
11903;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 3;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;15.246;2021
11904;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 4;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;856;2021
11905;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 5;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;14.349;2021
11906;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 6;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;41.492;2021
11907;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 7;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;46.689;2021
11908;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 8;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;20.151;2021
11909;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 9;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;46.471;2021
1191;Smokeless Cook Stoves for Rural Districts of Nepal;Household & Community;Cookstoves;Southern Asia;Nepal;;45.972;2013
11910;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 10;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;53.246;2021
11911;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 11;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;54.887;2021
11912;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 12;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;60.643;2021
11913;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 13;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;63.419;2021
11914;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 14;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;52.694;2021
11915;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 15;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;73.891;2021
11916;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 16;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;70.777;2021
11917;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 17;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;63.934;2021
11918;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 18;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;63.795;2021
11919;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 19;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;66.977;2021
11920;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 20;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;69.914;2021
11921;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 21;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;44.679;2021
11922;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 22;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;67.412;2021
11923;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 23;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;70.345;2021
11924;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 24;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;75.097;2021
11925;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 25;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;5.974;2021
11926;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 26;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;73.839;2021
11927;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 27;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;48.894;2021
11928;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 29;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;13.446;2021
11929;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 31;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;32.118;2021
11930;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 33;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;74.161;2021
11931;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 35;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;73.481;2021
11932;GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 37;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;70.259;2021
11941;Hailifeng Shandong Geothermal Central Heating System;Renewable Energy;Geothermal;Eastern Asia;China;;0;
11947;Cookstove Distribution by Infosys in Meghalaya;Household & Community;Cookstoves;Southern Asia;India;;47.737;2022
11950;GS1340 - Efficient cookstoves in Burkina Faso - Solidagro F3PA cookstoves in Boulkiemdé - VPA-40;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;10.000;2022
11951;GS1340 - Efficient cookstoves in Burkina Faso - Solidagro F3PA cookstoves in Boulkiemdé - VPA-41;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;10.000;2022
11952;GS1340 - Efficient cookstoves in Burkina Faso - Solidagro F3PA cookstoves in Boulkiemdé - VPA-42;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;1.834;2022
11968;VCC Benin Water Purifier Project;Household & Community;Clean Water;Sub-Saharan Africa;Benin;;500.903;2022
11972;Togo household water purifier project;Household & Community;Clean Water;Sub-Saharan Africa;Togo;;506.009;2022
11988;Smokeless living in rural areas of India;Household & Community;Biodigesters;Southern Asia;India;;32.988;2022
1199;Micro Scale Biogas CDM Project of CROSS;Household & Community;Biodigesters;Southern Asia;India;;41.583;2017
11994;GS11993 VPA1:  African Clean Energy for Cooking in Uganda;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;6.950;2022
11996;Small-scale solar electrical programme South Africa – CPA-002;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;31.528;2020
11998;Small-scale solar electrical programme South Africa – CPA-003;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;20.731;2020
11999;Small-scale solar electrical programme South Africa – CPA-004;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;12.024;2021
12000;Small-scale solar electrical programme South Africa – CPA-005;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;9.740;2021
12001;Small-scale solar electrical programme South Africa – CPA-006;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;7.020;2021
12002;Small-scale solar electrical programme South Africa – CPA-007;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;8.081;2021
12003;Small-scale solar electrical programme South Africa – CPA-008;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;7.249;2021
12015;Safe Water in Uganda;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;37.886;2021
12017;Smokeless Energy efficient cookstoves distribution in Rural India;Household & Community;Cookstoves;Southern Asia;India;;36.551;2022
12018;Smokeless Energy efficient cookstoves distribution in Rural India-2;Household & Community;Cookstoves;Southern Asia;India;;37.663;2022
12019;Smokeless Energy efficient cookstoves distribution in Rural India-3;Household & Community;Cookstoves;Southern Asia;India;;32.694;2022
12020;Smokeless energy efficient cookstoves distribution in rural India-4;Household & Community;Cookstoves;Southern Asia;India;;42.415;2022
12023;GS12022-VPA-1-Safe drinking water for households institutions and communities;Household & Community;Clean Water;Southern Asia;Nepal;;44.110;2022
12045;Ecoparque João Pessoa Landfill Gas Project;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;364.572;2021
12047;Ecoparque Candeias Landfill Gas Project;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;1.489.070;2021
12050;GS11638 GS11640 RVPA-2 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by AERA- VPA 4;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;71.862;2022
12052;GS11638 GS11640 RVPA-3 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by AERA- VPA 5;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;46.911;2023
12054;Illoulofin PV Solar Plant - Defissol;Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Benin;;0;
12062;CTL Landfill Gas Project;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;1.909.610;2021
12064;HomeBiogas Programme in Kenya – VPA1;Household & Community;Biodigesters;Sub-Saharan Africa;Kenya;;16.511;2022
12065;Cabo Leones Wind Farm;Renewable Energy;Wind;Latin America and the Caribbean;Chile;;430.357;2021
12067;GS12066 - MicroEnergy Credits – Microfinance for Clean Cooking Product Lines - India - Clean Cooking Project - VPA01;Household & Community;Cookstoves;Southern Asia;India;;85.310;2022
1207;SÜTAS AKSARAY BIOGAS PLANT;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;122.875;2013
1208;CEMEL HYDRO BUNDLE;Renewable Energy;Hydropower;Western Asia;Türkiye;;196.380;2015
12112;Liki Pinangawan Muaralaboh Geothermal Power Plant;Renewable Energy;Geothermal;South-Eastern Asia;Indonesia;;1.144.912;2020
12114;Clean Cooking Project for Refugees  Host Communities and Other Marginalised Communities in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;186.973;2022
12119;Community Carbon Efficient Cooking Programme-VPA 16;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;163.503;2022
12123;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA016;Household & Community;Cookstoves;Southern Asia;India;;36.153;2022
12124;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA017;Household & Community;Cookstoves;Southern Asia;India;;33.719;2022
12125;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA018;Household & Community;Cookstoves;Southern Asia;India;;28.635;2022
12126;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA019;Household & Community;Cookstoves;Southern Asia;India;;26.819;2022
12127;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA020;Household & Community;Cookstoves;Southern Asia;India;;23.930;2022
12128;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA021;Household & Community;Cookstoves;Southern Asia;India;;22.441;2022
12129;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA022;Household & Community;Cookstoves;Southern Asia;India;;20.727;2022
12130;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA023;Household & Community;Cookstoves;Southern Asia;India;;18.150;2022
12131;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA024;Household & Community;Cookstoves;Southern Asia;India;;15.043;2022
12132;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA025;Household & Community;Cookstoves;Southern Asia;India;;10.973;2022
12141;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA026;Household & Community;Cookstoves;Southern Asia;India;;3.072;2023
12147;Mare Chicose Landfill Gas Project;Waste Management;Landfill Methane;Sub-Saharan Africa;Mauritius;;132.457;2021
12188;Biomass Briquettes in Tea Factories: Chebut Tombe Boito Itumbe Kapkoros & Tegat;Renewable Energy;Biomass;Sub-Saharan Africa;Kenya;;357;2023
1221;GS 1220 Ecological Stoves for Better Living - Micro Scale PoA - VPA1 Bolivia;Household & Community;Cookstoves;Latin America and the Caribbean;Bolivia;;23.366;2012
12227;GS7591 VPA 53 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12227);Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;47.159;2022
12228;GS7591 VPA 54 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12228);Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;25.380;2023
1223;SUTAS KARACABEY BIOGAS PLANT;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;64.093;2018
12243;Golden Union Shipping Retrofit Project 1;Transportation;Shipping;International;International;;57.035;2020
12251;Improved Cookstove and Safe Water Programme – Kenya - VPA 49;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;37.828;2023
12252;Improved Cookstove and Safe Water Programme – Kenya - VPA 50;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;31.810;2023
12253;Improved Cookstove and Safe Water Programme – Kenya - VPA 51;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;34.723;2023
12254;Improved Cookstove and Safe Water Programme – Kenya - VPA 52;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;32.199;2023
12255;Improved Cookstove and Safe Water Programme – Kenya - VPA 53;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;31.857;2023
12256;Improved Cookstove and Safe Water Programme – Kenya - VPA 54;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;32.759;2023
